FIPS,HomePriceGrowth19to20,HomePriceGrowth18to19,HomePriceGrowth17to18,HomePriceGrowth17to19,HomePrices2019,Population,TotalCasesPercent,TotalDeathsPercentPopulation,MaskUse,ClintonVoteShare,StateLocalTax,JanAvgTemperature,RuralUrbanCode
20167,0.021,0.021,-0.007,0.014,0.086,0.007,0.118,0.004,0.492,0.144,0.134,32.3,7
20169,0.036,0.032,0.040,0.074,0.132,0.054,0.106,0.002,0.566,0.286,0.134,33.4,5
20173,0.114,0.048,0.040,0.089,0.146,0.516,0.100,0.001,0.759,0.369,0.134,36.3,2
20175,-0.002,0.018,0.026,0.045,0.123,0.021,0.174,0.001,0.629,0.323,0.134,36.6,5
20177,0.099,0.047,0.024,0.072,0.127,0.177,0.088,0.002,0.817,0.450,0.134,32.7,3
20183,0.022,-0.030,-0.037,-0.065,0.055,0.004,0.071,0.001,0.514,0.145,0.134,29.9,9
20185,0.040,0.042,-0.007,0.035,0.057,0.004,0.078,0.002,0.724,0.160,0.134,33.8,9
20189,0.021,0.024,0.019,0.043,0.119,0.005,0.098,0.001,0.633,0.116,0.134,36.9,7
20191,0.007,0.025,0.023,0.048,0.09,0.023,0.088,0.002,0.742,0.214,0.134,37.6,2
20193,-0.009,-0.005,-0.003,-0.008,0.122,0.008,0.133,0.002,0.447,0.132,0.134,33,7
20197,0.057,0.055,0.086,0.146,0.145,0.007,0.089,0.002,0.792,0.230,0.134,33,3
20205,-0.030,0.006,0.038,0.044,0.072,0.009,0.103,0.002,0.582,0.165,0.134,37.3,7
20207,-0.006,-0.024,-0.018,-0.042,0.057,0.003,0.061,0.001,0.561,0.189,0.134,35.7,9
20209,0.151,0.051,0.122,0.179,0.122,0.165,0.111,0.001,0.843,0.618,0.134,32.2,1
21001,-0.001,0.044,0.045,0.091,0.099,0.019,0.077,0.003,0.642,0.161,0.125,40.8,7
21003,0.028,0.063,0.034,0.099,0.097,0.021,0.078,0.001,0.730,0.167,0.125,41.8,3
21005,0.013,0.053,0.026,0.080,0.155,0.023,0.068,0.001,0.884,0.231,0.125,39.6,6
21007,0.012,0.056,0.036,0.094,0.087,0.008,0.040,0.001,0.661,0.199,0.125,39.9,9
21009,0.027,0.062,0.039,0.103,0.125,0.044,0.083,0.001,0.764,0.231,0.125,41.4,6
21011,-0.009,0.020,0.042,0.063,0.09,0.013,0.057,0.001,0.782,0.297,0.125,39.4,8
21013,0.050,0.067,0.011,0.079,0.055,0.026,0.097,0.001,0.639,0.177,0.125,39.4,7
21015,0.078,0.049,0.059,0.111,0.219,0.134,0.086,0.000,0.752,0.261,0.125,38.1,1
21017,0.030,0.046,0.036,0.084,0.143,0.02,0.074,0.000,0.898,0.317,0.125,39.5,2
21019,0.005,0.049,0.031,0.082,0.092,0.047,0.094,0.001,0.589,0.294,0.125,39.5,2
21021,-0.013,0.051,0.047,0.100,0.139,0.03,0.101,0.001,0.759,0.331,0.125,39.2,7
21023,-0.006,0.056,0.029,0.086,0.098,0.008,0.056,0.000,0.630,0.200,0.125,38.5,1
21027,0.010,0.079,0.041,0.122,0.109,0.02,0.050,0.000,0.655,0.223,0.125,39.3,8
21029,0.103,0.112,0.034,0.150,0.193,0.082,0.070,0.001,0.716,0.229,0.125,40,1
21031,0.067,0.092,0.051,0.148,0.099,0.013,0.095,0.001,0.705,0.170,0.125,41,3
21033,-0.006,0.051,0.003,0.054,0.074,0.013,0.095,0.002,0.615,0.211,0.125,40.8,7
21035,0.008,0.049,0.031,0.081,0.132,0.039,0.084,0.001,0.602,0.296,0.125,40.1,7
21037,0.173,0.017,0.012,0.030,0.171,0.094,0.076,0.000,0.708,0.345,0.125,38.4,1
21039,0.031,0.045,0.040,0.087,0.078,0.005,0.087,0.000,0.664,0.166,0.125,40.3,9
21041,0.005,0.057,0.023,0.082,0.094,0.011,0.078,0.001,0.554,0.287,0.125,39.3,6
21043,-0.021,0.065,0.068,0.137,0.073,0.027,0.070,0.001,0.707,0.221,0.125,38.9,6
21045,0.043,0.090,0.109,0.209,0.093,0.016,0.069,0.002,0.598,0.119,0.125,39.8,9
21047,0.026,0.037,0.023,0.060,0.108,0.07,0.084,0.001,0.644,0.325,0.125,41.7,2
21049,0.031,0.052,0.026,0.079,0.151,0.036,0.063,0.000,0.713,0.290,0.125,39.9,2
21051,0.073,0.043,0.036,0.080,0.05,0.02,0.114,0.001,0.600,0.111,0.125,40.6,7
21053,0.004,0.054,0.065,0.123,0.08,0.01,0.123,0.002,0.540,0.123,0.125,42,9
21055,-0.010,0.049,0.074,0.126,0.087,0.009,0.059,0.002,0.472,0.153,0.125,39.7,7
21057,0.069,0.022,0.051,0.074,0.079,0.007,0.093,0.001,0.603,0.150,0.125,42.2,9
21059,0.121,0.044,0.044,0.091,0.131,0.102,0.089,0.001,0.767,0.309,0.125,38.7,3
21061,0.014,0.078,0.026,0.106,0.106,0.012,0.063,0.001,0.803,0.187,0.125,41.4,3
21065,-0.052,0.066,0.049,0.118,0.074,0.014,0.065,0.000,0.677,0.200,0.125,40.4,6
21067,0.099,0.046,0.035,0.082,0.201,0.323,0.095,0.001,0.852,0.512,0.125,39.6,2
21069,-0.024,0.061,0.037,0.100,0.098,0.015,0.071,0.001,0.789,0.215,0.125,38.8,7
21071,-0.047,0.025,0.020,0.046,0.054,0.036,0.080,0.001,0.674,0.243,0.125,41.8,7
21073,0.032,0.051,0.019,0.070,0.154,0.051,0.066,0.001,0.735,0.449,0.125,39.9,4
21075,0.013,0.027,0.032,0.061,0.043,0.006,0.076,0.001,0.597,0.325,0.125,41,9
21077,0.043,0.058,0.015,0.074,0.117,0.009,0.067,0.002,0.677,0.224,0.125,39.3,1
21079,0.029,0.068,0.037,0.107,0.154,0.018,0.074,0.000,0.816,0.191,0.125,39.5,6
21081,0.016,0.054,0.027,0.082,0.152,0.025,0.073,0.000,0.714,0.200,0.125,39,1
21083,0.037,0.049,0.047,0.098,0.093,0.037,0.102,0.002,0.562,0.199,0.125,40.2,7
21085,0.048,0.075,0.066,0.146,0.107,0.026,0.069,0.002,0.781,0.185,0.125,40.5,6
21087,0.014,0.061,0.017,0.080,0.084,0.011,0.092,0.001,0.735,0.156,0.125,40.9,8
21089,0.013,0.051,0.045,0.098,0.089,0.035,0.091,0.001,0.570,0.255,0.125,38.6,2
21091,0.031,0.066,0.091,0.163,0.104,0.009,0.088,0.001,0.781,0.290,0.125,38.6,3
21093,0.099,0.048,0.033,0.082,0.156,0.111,0.074,0.001,0.775,0.323,0.125,39.8,3
21095,0.039,0.027,0.076,0.105,0.041,0.026,0.088,0.002,0.732,0.128,0.125,39,7
21097,0.058,0.082,0.106,0.197,0.118,0.019,0.075,0.000,0.851,0.261,0.125,39.3,6
21099,0.092,0.080,0.028,0.111,0.095,0.019,0.090,0.001,0.795,0.238,0.125,40.9,8
21101,0.024,0.052,0.020,0.073,0.122,0.045,0.092,0.001,0.730,0.340,0.125,38,2
21103,0.010,0.060,0.005,0.065,0.141,0.016,0.070,0.000,0.652,0.256,0.125,39.2,1
21105,0.014,0.050,0.011,0.062,0.071,0.004,0.067,0.002,0.617,0.208,0.125,40.6,9
21107,0.013,0.047,0.024,0.072,0.09,0.045,0.083,0.003,0.719,0.212,0.125,40.6,5
21109,0.025,0.065,0.006,0.072,0.07,0.013,0.086,0.002,0.656,0.088,0.125,39.9,9
21111,0.089,0.043,0.044,0.089,0.18,0.767,0.089,0.001,0.832,0.540,0.125,39.8,1
21113,0.054,0.031,0.065,0.098,0.181,0.054,0.071,0.001,0.838,0.263,0.125,39.7,2
21115,-0.031,0.068,0.035,0.105,0.087,0.022,0.073,0.001,0.739,0.131,0.125,41.2,7
21117,0.109,0.055,0.058,0.117,0.17,0.167,0.082,0.001,0.745,0.336,0.125,38.2,1
21119,0.016,0.075,0.053,0.132,0.056,0.015,0.062,0.001,0.639,0.216,0.125,40.9,9
21121,0.026,0.035,0.052,0.088,0.09,0.031,0.087,0.000,0.636,0.147,0.125,40.5,7
21123,0.028,0.055,0.055,0.114,0.124,0.014,0.077,0.001,0.783,0.201,0.125,40.1,3
21125,0.009,0.064,0.064,0.133,0.12,0.061,0.088,0.000,0.669,0.139,0.125,40.7,5
21129,0.173,0.096,0.029,0.128,0.055,0.007,0.155,0.002,0.672,0.166,0.125,40.8,9
21131,0.064,0.003,0.040,0.044,0.038,0.01,0.072,0.000,0.661,0.089,0.125,40.4,9
21133,0.025,0.044,0.035,0.081,0.037,0.022,0.073,0.001,0.746,0.169,0.125,40.1,9
21135,0.052,0.054,0.023,0.078,0.057,0.013,0.077,0.002,0.653,0.148,0.125,38.3,8
21137,0.011,0.038,0.018,0.057,0.107,0.025,0.080,0.001,0.681,0.195,0.125,39.3,7
21139,0.026,0.045,0.039,0.086,0.087,0.009,0.075,0.002,0.530,0.191,0.125,40,9
21141,0.023,0.058,0.062,0.124,0.106,0.027,0.086,0.002,0.721,0.253,0.125,41.4,6
21143,0.022,0.042,0.041,0.085,0.142,0.008,0.052,0.001,0.522,0.264,0.125,40.7,9
21145,0.028,0.044,0.041,0.087,0.127,0.065,0.083,0.001,0.625,0.292,0.125,40.2,5
21147,0.071,0.026,-0.019,0.007,0.051,0.017,0.090,0.001,0.644,0.115,0.125,41.1,9
21149,-0.016,0.061,0.089,0.155,0.09,0.009,0.088,0.003,0.708,0.216,0.125,39.6,3
21151,0.088,0.053,0.051,0.107,0.179,0.093,0.086,0.001,0.704,0.316,0.125,39.9,4
21155,0.028,0.063,0.033,0.097,0.116,0.019,0.103,0.001,0.798,0.330,0.125,40,7
21157,0.044,0.043,0.036,0.080,0.141,0.031,0.076,0.001,0.575,0.220,0.125,40.3,7
21161,0.031,0.038,0.052,0.092,0.092,0.017,0.077,0.002,0.763,0.273,0.125,38.4,6
21163,0.034,0.024,0.022,0.047,0.177,0.029,0.061,0.000,0.713,0.247,0.125,39,3
21165,-0.020,0.026,0.046,0.073,0.072,0.006,0.058,0.002,0.683,0.252,0.125,39.6,9
21167,0.023,0.041,0.044,0.087,0.138,0.022,0.102,0.001,0.762,0.226,0.125,39.5,6
21169,0.055,0.050,0.040,0.093,0.085,0.01,0.085,0.001,0.709,0.211,0.125,40.9,9
21171,0.027,0.054,0.050,0.106,0.07,0.011,0.113,0.003,0.598,0.120,0.125,41.7,8
21173,0.029,0.057,0.030,0.088,0.125,0.028,0.073,0.001,0.844,0.276,0.125,39.7,6
21175,-0.004,0.050,0.024,0.075,0.084,0.013,0.146,0.000,0.680,0.211,0.125,40,9
21177,-0.027,0.048,0.028,0.078,0.086,0.031,0.086,0.001,0.688,0.251,0.125,40.5,6
21179,0.019,0.064,0.055,0.122,0.171,0.046,0.093,0.001,0.792,0.309,0.125,39.9,6
21181,0.039,0.039,0.046,0.086,0.09,0.007,0.059,0.001,0.862,0.277,0.125,39.2,8
21183,0.042,0.047,0.071,0.121,0.099,0.024,0.091,0.002,0.682,0.200,0.125,40,6
21185,-0.021,0.045,0.007,0.053,0.333,0.067,0.099,0.001,0.838,0.313,0.125,38.8,1
21187,-0.018,0.053,0.007,0.060,0.136,0.011,0.054,0.001,0.756,0.212,0.125,39.4,8
21191,0.023,0.054,0.034,0.090,0.122,0.015,0.060,0.000,0.742,0.194,0.125,39,1
21193,-0.020,-0.001,-0.013,-0.014,0.073,0.026,0.081,0.001,0.673,0.202,0.125,40.9,7
21195,-0.009,0.040,0.025,0.066,0.049,0.058,0.082,0.001,0.693,0.174,0.125,41.6,7
21197,-0.039,0.055,0.024,0.080,0.093,0.012,0.075,0.000,0.687,0.257,0.125,40.2,6
21199,0.044,0.051,0.042,0.095,0.139,0.065,0.082,0.001,0.651,0.150,0.125,40.8,5
21201,0.067,0.056,0.079,0.139,0.097,0.002,0.086,0.006,0.790,0.219,0.125,38.9,8
21203,0.005,0.045,0.022,0.069,0.075,0.017,0.075,0.001,0.631,0.137,0.125,39.8,7
21205,0.001,0.048,0.026,0.075,0.121,0.024,0.074,0.000,0.698,0.372,0.125,38.7,7
21207,-0.011,0.067,0.013,0.080,0.096,0.018,0.081,0.002,0.571,0.134,0.125,41,9
21209,0.096,0.036,0.047,0.084,0.197,0.057,0.064,0.000,0.840,0.319,0.125,39.5,2
21211,0.090,0.004,0.060,0.064,0.208,0.049,0.082,0.001,0.748,0.305,0.125,39.2,1
21213,0.041,0.071,0.020,0.093,0.129,0.019,0.084,0.001,0.634,0.285,0.125,41.8,6
21215,0.035,0.056,0.039,0.097,0.215,0.019,0.071,0.000,0.863,0.202,0.125,39.6,1
21217,-0.004,0.048,0.023,0.073,0.109,0.026,0.093,0.001,0.743,0.226,0.125,40.3,7
21219,0.039,0.073,0.026,0.101,0.101,0.012,0.078,0.002,0.660,0.218,0.125,41.7,8
21221,0.011,0.040,0.039,0.081,0.14,0.015,0.069,0.001,0.749,0.235,0.125,41.3,2
21223,0.039,0.053,0.043,0.098,0.14,0.008,0.065,0.000,0.559,0.231,0.125,38.8,1
21225,-0.029,0.055,0.029,0.086,0.081,0.014,0.086,0.001,0.481,0.214,0.125,38.5,6
21227,0.020,0.041,0.048,0.091,0.18,0.133,0.103,0.001,0.794,0.350,0.125,41.9,3
21229,0.059,0.052,0.053,0.108,0.121,0.012,0.102,0.002,0.783,0.252,0.125,39.6,9
21231,0.042,0.033,0.074,0.109,0.082,0.02,0.093,0.002,0.586,0.179,0.125,41.4,7
21233,0.024,0.057,0.029,0.088,0.054,0.013,0.087,0.001,0.661,0.214,0.125,39.5,8
21235,0.000,0.034,0.031,0.066,0.086,0.036,0.107,0.000,0.650,0.150,0.125,41,7
21239,0.033,0.046,0.039,0.086,0.202,0.027,0.069,0.000,0.891,0.366,0.125,39.8,2
22001,0.070,0.036,0.037,0.073,0.115,0.062,0.095,0.003,0.627,0.206,0.106,55.2,2
22003,0.004,-0.013,0.096,0.082,0.073,0.026,0.113,0.003,0.616,0.228,0.106,54.4,6
22005,0.038,0.018,-0.013,0.005,0.227,0.127,0.084,0.001,0.717,0.301,0.106,56.6,2
22007,-0.027,0.050,0.017,0.068,0.147,0.022,0.093,0.001,0.674,0.361,0.106,57.6,6
22009,0.054,0.007,0.027,0.034,0.102,0.04,0.088,0.003,0.705,0.304,0.106,53.3,6
22011,-0.018,0.039,0.020,0.059,0.121,0.037,0.072,0.002,0.677,0.159,0.106,54.6,6
22013,-0.007,0.026,0.133,0.162,0.056,0.013,0.117,0.005,0.700,0.447,0.106,49.9,6
22015,0.029,-0.003,0.008,0.005,0.174,0.127,0.098,0.002,0.693,0.254,0.106,50,2
22017,0.055,-0.030,0.036,0.005,0.111,0.24,0.100,0.003,0.706,0.505,0.106,50.4,2
22019,-0.030,-0.005,0.000,-0.006,0.177,0.203,0.090,0.002,0.683,0.314,0.106,56.6,3
22021,0.016,0.065,0.065,0.135,0.083,0.01,0.107,0.002,0.739,0.168,0.106,50.6,8
22023,0.064,0.052,0.049,0.104,0.146,0.007,0.071,0.001,0.706,0.087,0.106,57.5,3
22027,0.045,0.002,0.034,0.036,0.106,0.016,0.087,0.003,0.746,0.423,0.106,48.6,6
22029,-0.003,0.046,0.031,0.078,0.136,0.019,0.089,0.003,0.674,0.369,0.106,51.8,7
22031,0.065,0.038,0.022,0.060,0.174,0.027,0.093,0.002,0.758,0.383,0.106,50.7,2
22033,0.046,-0.016,-0.010,-0.026,0.181,0.44,0.077,0.002,0.825,0.523,0.106,55.9,2
22035,0.012,-0.022,0.027,0.005,0.045,0.007,0.159,0.003,0.811,0.625,0.106,49.6,7
22037,0.017,0.038,0.079,0.120,0.168,0.019,0.151,0.005,0.786,0.422,0.106,54.9,2
22039,0.070,0.023,0.063,0.087,0.079,0.033,0.094,0.002,0.598,0.283,0.106,54.2,6
22041,0.007,0.008,0.105,0.113,0.094,0.02,0.118,0.005,0.721,0.274,0.106,50.5,7
22043,-0.001,0.042,0.001,0.043,0.14,0.022,0.087,0.002,0.764,0.134,0.106,51.7,3
22045,0.000,0.030,0.021,0.052,0.108,0.07,0.089,0.002,0.720,0.330,0.106,56.9,2
22047,0.006,0.018,0.025,0.044,0.16,0.033,0.101,0.003,0.834,0.519,0.106,56.4,2
22049,0.041,0.012,0.032,0.044,0.096,0.016,0.108,0.003,0.673,0.287,0.106,49.8,6
22051,0.064,0.030,0.034,0.065,0.214,0.432,0.097,0.002,0.859,0.406,0.106,57.7,1
22053,0.063,0.037,0.020,0.058,0.114,0.031,0.089,0.003,0.550,0.216,0.106,55.9,6
22055,0.056,0.004,-0.001,0.003,0.173,0.244,0.086,0.001,0.750,0.310,0.106,55.6,2
22057,-0.044,0.010,0.036,0.047,0.149,0.098,0.088,0.002,0.724,0.202,0.106,57.9,3
22059,-0.041,0.051,-0.005,0.045,0.091,0.015,0.092,0.002,0.794,0.092,0.106,51.5,6
22061,0.020,0.042,0.032,0.075,0.153,0.047,0.088,0.002,0.707,0.381,0.106,49.3,4
22063,0.043,0.021,0.006,0.027,0.18,0.141,0.083,0.001,0.753,0.120,0.106,55.8,2
22067,0.017,0.030,0.012,0.042,0.054,0.025,0.106,0.003,0.732,0.435,0.106,49.4,6
22069,0.034,0.011,0.022,0.033,0.166,0.038,0.099,0.002,0.728,0.430,0.106,51.5,6
22071,0.036,0.015,-0.005,0.010,0.23,0.39,0.070,0.002,0.860,0.808,0.106,57.1,1
22073,0.045,-0.003,0.012,0.009,0.139,0.153,0.113,0.003,0.705,0.359,0.106,49.7,3
22075,0.032,0.020,0.014,0.034,0.283,0.023,0.094,0.001,0.735,0.317,0.106,57.7,1
22077,0.023,0.033,0.012,0.045,0.179,0.022,0.106,0.003,0.806,0.405,0.106,55.2,2
22079,0.007,-0.032,0.002,-0.030,0.128,0.13,0.084,0.002,0.760,0.322,0.106,53,3
22081,0.043,0.025,0.039,0.066,0.093,0.008,0.100,0.004,0.716,0.438,0.106,50.7,8
22083,-0.055,0.039,-0.012,0.026,0.105,0.02,0.112,0.002,0.728,0.329,0.106,50,6
22085,0.066,0.036,0.039,0.076,0.107,0.024,0.112,0.002,0.709,0.174,0.106,51.9,6
22087,0.040,0.046,0.024,0.071,0.134,0.047,0.072,0.001,0.754,0.314,0.106,56.8,1
22089,0.032,0.024,0.014,0.037,0.193,0.053,0.092,0.002,0.832,0.327,0.106,57.7,1
22091,0.077,0.140,-0.026,0.111,0.109,0.01,0.084,0.001,0.671,0.562,0.106,54.5,2
22093,0.018,0.045,0.012,0.058,0.131,0.021,0.084,0.002,0.664,0.531,0.106,57.2,1
22095,0.026,0.033,0.019,0.052,0.145,0.043,0.079,0.003,0.656,0.610,0.106,57.1,1
22097,0.002,0.029,0.007,0.035,0.122,0.082,0.098,0.003,0.714,0.430,0.106,54.5,4
22099,-0.035,0.043,0.005,0.048,0.118,0.053,0.088,0.002,0.726,0.321,0.106,56.5,2
22101,0.007,0.005,0.005,0.011,0.119,0.049,0.080,0.002,0.734,0.352,0.106,57.8,4
22103,0.094,0.029,-0.022,0.006,0.216,0.26,0.086,0.002,0.822,0.223,0.106,55.4,1
22105,0.006,0.028,-0.007,0.021,0.167,0.135,0.085,0.002,0.759,0.322,0.106,55,3
22107,0.030,0.019,0.000,0.018,0.129,0.004,0.081,0.001,0.759,0.523,0.106,51,9
22109,0.047,0.028,0.017,0.046,0.169,0.11,0.081,0.002,0.740,0.243,0.106,58.8,3
22111,0.052,0.069,0.026,0.097,0.1,0.022,0.102,0.003,0.680,0.247,0.106,49.2,3
22113,0.011,0.012,-0.014,-0.003,0.149,0.06,0.079,0.002,0.720,0.189,0.106,56.8,2
22115,0.003,0.021,0.008,0.029,0.142,0.047,0.058,0.002,0.697,0.160,0.106,53,5
22117,0.042,0.029,0.021,0.051,0.103,0.046,0.085,0.003,0.703,0.306,0.106,53.9,6
22119,-0.010,0.049,-0.014,0.035,0.123,0.038,0.100,0.002,0.759,0.345,0.106,49.3,2
22121,0.018,0.030,0.012,0.042,0.185,0.026,0.090,0.002,0.846,0.423,0.106,56.1,2
22123,0.005,0.037,0.047,0.086,0.076,0.011,0.104,0.004,0.791,0.150,0.106,49.3,9
22125,0.035,0.006,0.030,0.037,0.257,0.016,0.070,0.002,0.761,0.388,0.106,54.8,2
22127,0.022,0.043,0.024,0.068,0.098,0.014,0.102,0.003,0.679,0.258,0.106,50.8,6
23001,0.124,0.056,0.057,0.116,0.186,0.108,0.041,0.000,0.776,0.414,0.118,24.4,3
23003,0.050,0.029,0.029,0.059,0.102,0.067,0.018,0.001,0.690,0.381,0.118,15.8,7
23005,0.135,0.048,0.061,0.112,0.328,0.295,0.039,0.001,0.851,0.599,0.118,25.9,2
23007,0.060,0.057,0.034,0.093,0.15,0.03,0.027,0.000,0.740,0.426,0.118,20.2,6
23009,0.057,0.056,0.050,0.108,0.246,0.055,0.015,0.001,0.796,0.502,0.118,25.2,6
23011,0.159,0.041,0.071,0.114,0.175,0.122,0.027,0.000,0.785,0.443,0.118,24.4,4
23013,0.057,0.055,0.041,0.098,0.245,0.04,0.015,0.000,0.873,0.538,0.118,26.4,7
23015,0.056,0.062,0.042,0.107,0.244,0.035,0.015,0.000,0.892,0.476,0.118,26.2,8
23017,0.075,0.059,0.044,0.105,0.176,0.058,0.035,0.001,0.802,0.390,0.118,22.6,6
23019,0.109,0.029,0.056,0.087,0.157,0.152,0.023,0.000,0.806,0.408,0.118,21.9,3
23021,0.081,0.060,0.062,0.125,0.117,0.017,0.014,0.000,0.668,0.337,0.118,18.6,8
23023,0.060,0.066,0.054,0.123,0.242,0.036,0.023,0.000,0.880,0.493,0.118,26.1,2
23025,0.063,0.056,0.029,0.087,0.127,0.05,0.023,0.001,0.728,0.349,0.118,18.9,6
23027,0.043,0.058,0.057,0.119,0.201,0.04,0.014,0.000,0.767,0.460,0.118,24.4,6
23029,0.099,0.053,0.040,0.095,0.112,0.031,0.021,0.000,0.816,0.371,0.118,24.9,7
23031,0.118,0.045,0.059,0.107,0.313,0.208,0.042,0.001,0.828,0.489,0.118,27.6,2
24001,0.002,0.065,-0.026,0.037,0.092,0.07,0.090,0.003,0.949,0.257,0.109,35.2,3
24003,0.074,0.012,0.017,0.029,0.363,0.579,0.058,0.001,0.893,0.475,0.109,41,1
24005,0.080,0.002,0.042,0.044,0.258,0.827,0.059,0.001,0.919,0.559,0.109,37.9,1
24009,0.073,-0.003,0.040,0.037,0.349,0.093,0.038,0.001,0.830,0.384,0.109,41,1
24011,0.030,0.037,0.019,0.056,0.192,0.033,0.059,0.001,0.938,0.284,0.109,40.2,6
24013,0.073,0.019,0.017,0.036,0.348,0.168,0.042,0.001,0.916,0.289,0.109,36.8,1
24015,0.076,0.014,0.040,0.054,0.247,0.103,0.047,0.001,0.920,0.302,0.109,38.3,1
24017,0.097,0.003,0.030,0.033,0.316,0.163,0.051,0.001,0.824,0.630,0.109,41.3,1
24019,0.025,0.032,0.016,0.048,0.152,0.032,0.068,0.001,0.963,0.410,0.109,41.5,6
24021,0.084,-0.004,0.050,0.046,0.339,0.26,0.062,0.001,0.875,0.450,0.109,37.3,1
24023,0.014,0.028,0.018,0.047,0.194,0.029,0.063,0.002,0.876,0.183,0.109,32.9,6
24025,0.077,0.028,0.018,0.047,0.296,0.255,0.046,0.001,0.946,0.352,0.109,37.8,1
24027,0.064,0.000,0.010,0.010,0.456,0.326,0.046,0.001,0.893,0.633,0.109,38.4,1
24029,0.024,0.031,0.013,0.044,0.235,0.019,0.055,0.002,0.921,0.457,0.109,39,6
24031,0.071,0.013,0.021,0.034,0.484,1.051,0.058,0.001,0.905,0.747,0.109,38.7,1
24033,0.094,0.027,0.033,0.061,0.322,0.909,0.077,0.001,0.814,0.881,0.109,40.4,1
24035,0.087,0.029,-0.007,0.022,0.339,0.05,0.048,0.001,0.914,0.301,0.109,39.6,1
24037,0.082,0.012,0.027,0.039,0.295,0.114,0.042,0.001,0.915,0.352,0.109,41.1,3
24039,0.030,0.011,-0.010,0.001,0.11,0.026,0.090,0.001,0.940,0.424,0.109,42.5,2
24041,0.052,0.001,0.048,0.049,0.32,0.037,0.047,0.001,0.970,0.421,0.109,40.9,6
24043,0.080,0.017,0.045,0.063,0.212,0.151,0.078,0.002,0.836,0.320,0.109,36.6,2
24045,0.061,0.023,0.058,0.083,0.163,0.104,0.063,0.001,0.920,0.424,0.109,42.2,2
24047,0.075,0.021,0.036,0.058,0.269,0.052,0.060,0.002,0.952,0.345,0.109,43,2
24510,0.077,0.009,0.060,0.069,0.152,0.593,0.065,0.001,0.881,0.847,0.109,40.3,1
25001,0.129,-0.002,0.045,0.042,0.433,0.213,0.044,0.002,0.948,0.541,0.114,35.9,3
25003,0.087,0.031,0.027,0.059,0.238,0.125,0.037,0.002,0.916,0.675,0.114,28.4,3
25005,0.107,0.027,0.048,0.077,0.345,0.565,0.093,0.002,0.908,0.520,0.114,35,1
25009,0.094,0.027,0.055,0.083,0.475,0.789,0.101,0.003,0.919,0.585,0.114,33.1,1
25011,0.114,-0.052,0.060,0.005,0.219,0.07,0.026,0.001,0.918,0.641,0.114,29.6,4
25013,0.104,0.044,0.025,0.070,0.22,0.466,0.083,0.003,0.916,0.554,0.114,31,2
25015,0.088,0.003,0.048,0.052,0.285,0.161,0.039,0.001,0.966,0.667,0.114,30.2,2
25017,0.083,0.007,0.037,0.044,0.562,1.612,0.065,0.002,0.925,0.664,0.114,32.8,1
25021,0.083,0.020,0.034,0.055,0.531,0.707,0.060,0.002,0.930,0.614,0.114,34.3,1
25023,0.107,0.010,0.044,0.054,0.406,0.521,0.072,0.002,0.924,0.508,0.114,35.1,1
25025,0.053,0.001,0.061,0.062,0.594,0.804,0.092,0.002,0.924,0.796,0.114,35.2,1
25027,0.121,0.033,0.047,0.082,0.305,0.831,0.074,0.002,0.910,0.518,0.114,31.4,2
26001,0.051,0.057,0.101,0.164,0.119,0.01,0.040,0.002,0.756,0.279,0.123,26.7,9
26003,-0.005,0.004,0.085,0.089,0.134,0.009,0.047,0.000,0.824,0.368,0.123,22.6,7
26005,0.099,0.052,0.051,0.106,0.209,0.118,0.060,0.001,0.783,0.324,0.123,31.3,4
26007,0.040,0.044,0.055,0.102,0.103,0.028,0.051,0.002,0.792,0.332,0.123,26.9,7
26009,0.049,0.057,0.052,0.111,0.189,0.023,0.037,0.001,0.843,0.327,0.123,27.3,9
26011,0.034,0.056,0.051,0.111,0.09,0.015,0.049,0.002,0.736,0.310,0.123,29.1,8
26013,0.051,0.024,0.034,0.059,0.115,0.008,0.072,0.004,0.815,0.331,0.123,19.3,9
26015,0.099,0.052,0.063,0.119,0.196,0.062,0.059,0.001,0.715,0.301,0.123,30,2
26017,0.076,0.067,0.051,0.121,0.127,0.103,0.070,0.003,0.829,0.409,0.123,30.3,3
26019,0.047,0.051,0.077,0.132,0.206,0.018,0.049,0.002,0.879,0.402,0.123,27.6,9
26021,0.050,0.079,0.042,0.124,0.192,0.153,0.072,0.001,0.802,0.409,0.123,32,3
26023,0.060,0.047,0.068,0.118,0.122,0.044,0.085,0.002,0.633,0.287,0.123,30.4,6
26025,0.107,0.066,0.073,0.144,0.123,0.134,0.068,0.002,0.737,0.410,0.123,30.3,3
26027,0.035,0.044,0.063,0.110,0.163,0.052,0.074,0.001,0.754,0.322,0.123,31.1,2
26029,0.074,0.079,0.072,0.157,0.189,0.026,0.039,0.000,0.831,0.352,0.123,27.2,7
26031,0.055,0.042,0.055,0.100,0.142,0.025,0.034,0.001,0.836,0.315,0.123,26.2,7
26033,0.133,0.029,0.038,0.068,0.108,0.037,0.046,0.001,0.880,0.348,0.123,24,7
26035,0.075,0.041,0.093,0.138,0.085,0.031,0.050,0.002,0.822,0.317,0.123,27.2,6
26037,0.093,0.049,0.038,0.089,0.209,0.08,0.061,0.001,0.866,0.406,0.123,30.1,2
26039,0.052,0.056,0.069,0.128,0.101,0.014,0.040,0.000,0.847,0.308,0.123,25.6,7
