FIPS,HomePriceGrowth19to20,TotalDeathsPercentPopulation,UrbanDummy,TotalDeathsPercentPopulation X UrbanDummy,HomePriceGrowth18to19,ClintonVoteShare,JanAvgTemperature
55105,0.108,0.001,0,0.000,0.063,0.517,26.2 
55107,0.034,0.001,0,0.000,0.043,0.306,18.5 
55109,0.076,0.000,1,0.000,0.034,0.368,19.5 
55111,0.028,0.001,0,0.000,0.110,0.469,24.5 
55113,0.059,0.001,0,0.000,0.051,0.384,17.8 
55115,0.040,0.002,0,0.000,0.050,0.307,23.3 
55117,0.088,0.001,0,0.000,0.054,0.385,26.5 
55119,0.039,0.001,0,0.000,0.031,0.253,17.9 
55121,0.034,0.001,0,0.000,0.054,0.412,21.1 
55123,0.044,0.001,0,0.000,0.048,0.447,22.0 
55125,0.037,0.002,1,0.002,0.024,0.350,17.8 
55127,0.083,0.001,1,0.001,0.059,0.364,27.0 
55129,0.038,0.001,0,0.000,0.058,0.359,17.8 
55131,0.133,0.001,1,0.001,0.044,0.267,24.8 
55133,0.087,0.001,1,0.001,0.034,0.331,26.5 
55135,0.185,0.003,1,0.003,0.043,0.324,23.6 
55137,0.036,0.001,0,0.000,0.034,0.316,23.6 
55139,0.073,0.001,1,0.001,0.068,0.425,24.8 
55141,0.052,0.001,0,0.000,0.046,0.377,21.0 
56001,0.040,0.000,0,0.000,0.072,0.404,24.2 
56003,0.052,0.002,0,0.000,0.065,0.114,26.4 
56005,-0.004,0.001,0,0.000,0.036,0.073,26.8 
56007,0.036,0.001,0,0.000,0.047,0.201,22.5 
56009,0.028,0.001,0,0.000,0.065,0.100,27.4 
56011,0.034,0.001,0,0.000,0.060,0.071,26.0 
56013,0.030,0.002,0,0.000,0.058,0.247,21.6 
56015,0.027,0.002,0,0.000,0.062,0.159,31.3 
56017,0.014,0.001,0,0.000,0.059,0.155,25.1 
56019,0.032,0.001,0,0.000,0.065,0.144,27.0 
56021,0.028,0.001,0,0.000,0.074,0.282,30.8 
56025,0.032,0.002,0,0.000,0.052,0.197,24.6 
56029,0.056,0.001,1,0.001,0.068,0.168,23.9 
56031,0.021,0.001,0,0.000,0.085,0.159,30.2 
56033,0.044,0.001,0,0.000,0.059,0.202,26.4 
56035,0.023,0.001,0,0.000,0.013,0.147,15.5 
56037,0.028,0.001,1,0.001,0.064,0.189,20.9 
56039,0.022,0.000,1,0.000,0.101,0.579,19.6 
56041,0.027,0.001,0,0.000,0.047,0.142,20.8 
56043,0.033,0.003,0,0.000,0.042,0.139,26.4 
56045,0.028,0.001,0,0.000,0.047,0.085,26.2 
